time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-09-11,21.0,17.6,28.0,,,62.0,3.6,,1011.3,
2020-09-12,20.7,17.5,26.6,,,50.0,3.3,,1009.8,
2020-09-13,21.0,17.3,27.4,,,2.0,3.4,,1009.8,
2020-09-14,21.5,16.4,27.8,,,18.0,3.8,,1011.0,
2020-09-15,21.7,18.0,28.7,,,28.0,3.8,,1011.7,
2020-09-16,20.7,18.0,25.9,,,352.0,3.8,,1011.2,
2020-09-17,20.7,17.9,26.4,,,340.0,3.5,,1009.8,
2020-09-18,21.1,17.8,26.3,,,34.0,3.5,,1009.4,
2020-09-19,20.9,17.4,26.7,,,82.0,3.5,,1009.9,
2020-09-20,20.6,17.0,25.3,,,89.0,3.4,,1011.0,
2020-09-21,20.2,17.2,25.1,,,351.0,3.3,,1012.0,
2020-09-22,21.2,17.4,28.2,,,348.0,3.8,,1012.2,
2020-09-23,21.8,17.2,29.2,,,339.0,3.8,,1010.6,
2020-09-24,21.3,16.1,29.0,,,339.0,3.7,,1010.3,
2020-09-25,20.6,15.8,26.9,,,324.0,3.4,,1011.7,
2020-09-26,20.7,15.6,28.4,,,338.0,3.7,,1011.7,
2020-09-27,21.4,17.3,29.3,,,321.0,4.1,,1009.5,
2020-09-28,21.8,18.2,28.2,,,338.0,3.7,,1007.6,
2020-09-29,20.6,14.3,26.7,,,71.0,4.0,,1011.3,
2020-09-30,19.1,12.4,26.4,,,85.0,3.9,,1013.8,
2020-10-01,19.0,12.4,27.8,,,58.0,3.3,,1013.2,
2020-10-02,18.0,9.0,27.1,,,92.0,4.0,,1014.1,
2020-10-03,18.0,10.3,26.9,,,77.0,3.4,,1013.4,
2020-10-04,18.7,11.5,28.5,,,84.0,3.3,,1013.4,
2020-10-05,17.9,9.6,26.0,,,77.0,3.4,,1015.6,
2020-10-06,17.5,10.3,26.6,,,55.0,3.3,,1014.3,
2020-10-07,18.7,11.3,28.7,,,71.0,3.2,,1012.2,
2020-10-08,19.3,11.4,28.6,,,345.0,3.6,,1011.3,
2020-10-09,20.8,15.2,29.1,,,308.0,4.0,,1010.0,
2020-10-10,21.5,16.4,29.3,,,317.0,3.7,,1010.3,
2020-10-11,21.4,17.1,28.2,,,331.0,4.1,,1009.9,
2020-10-12,21.5,17.1,28.9,,,13.0,3.4,,1009.8,
2020-10-13,21.5,15.6,29.1,,,45.0,3.3,,1012.1,
2020-10-14,21.9,16.6,28.9,,,348.0,4.7,,1012.4,
2020-10-15,22.3,17.7,30.2,,,348.0,4.7,,1008.8,
2020-10-16,21.6,15.4,28.1,,,77.0,4.4,,1010.4,
2020-10-17,20.8,14.1,28.0,,,69.0,3.5,,1013.2,
2020-10-18,21.3,15.8,28.8,,,355.0,4.0,,1011.7,
2020-10-19,21.6,16.3,29.4,,,5.0,3.7,,1010.2,
2020-10-20,21.7,16.5,29.6,,,5.0,3.4,,1008.6,
2020-10-21,21.4,16.1,29.7,,,3.0,3.6,,1009.0,
2020-10-22,21.5,16.6,29.5,,,328.0,3.7,,1009.5,
2020-10-23,21.8,17.0,29.3,,,331.0,4.0,,1010.7,
2020-10-24,21.7,16.2,30.2,,,15.0,3.6,,1011.6,
2020-10-25,21.2,15.6,29.5,,,352.0,3.6,,1010.6,
2020-10-26,21.5,16.1,30.2,,,329.0,4.3,,1008.5,
2020-10-27,20.9,15.4,28.1,,,313.0,4.5,,1008.1,
2020-10-28,20.5,14.4,27.8,,,305.0,4.3,,1008.7,
2020-10-29,20.0,12.1,28.4,,,348.0,3.0,,1011.0,
2020-10-30,19.2,13.4,27.7,,,94.0,3.4,,1012.9,
2020-10-31,19.0,12.3,28.5,,,27.0,3.1,,1014.2,
2020-11-01,20.0,13.8,29.5,,,55.0,4.0,,1015.1,
2020-11-02,17.5,11.5,25.8,,,79.0,4.7,,1018.6,
2020-11-03,16.1,9.1,25.7,,,66.0,3.6,,1018.0,
2020-11-04,17.0,9.3,27.0,,,74.0,3.0,,1015.8,
2020-11-05,16.5,8.9,26.6,,,91.0,3.2,,1015.0,
2020-11-06,16.2,8.1,26.5,,,,2.6,,1013.1,
2020-11-07,17.3,9.1,28.4,,,38.0,2.9,,1011.4,
2020-11-08,18.5,11.6,28.7,,,295.0,3.3,,1011.2,
2020-11-09,18.9,10.4,29.1,,,310.0,3.4,,1012.2,
2020-11-10,19.0,11.4,28.9,,,309.0,3.5,,1010.3,
2020-11-11,18.7,10.1,27.9,,,309.0,3.5,,1010.8,
2020-11-12,19.0,10.8,28.0,,,313.0,3.0,,1012.2,
2020-11-13,19.7,12.1,29.7,,,323.0,3.3,,1012.8,
2020-11-14,19.6,12.8,29.1,,,315.0,3.8,,1012.2,
2020-11-15,19.7,12.1,30.0,,,52.0,2.8,,1012.1,
2020-11-16,19.3,12.3,27.4,,,89.0,4.5,,1014.8,
2020-11-17,18.7,11.3,27.3,,,85.0,5.1,,1017.2,
2020-11-18,18.6,12.5,27.1,,,84.0,5.0,,1017.1,
2020-11-19,17.5,12.0,26.3,,,89.0,4.3,,1016.8,
2020-11-20,17.4,10.0,27.7,,,80.0,3.0,,1016.9,
2020-11-21,17.9,10.8,27.6,,,86.0,3.3,,1015.7,
2020-11-22,18.0,10.7,27.9,,,92.0,3.0,,1014.0,
2020-11-23,17.2,9.5,26.6,,,77.0,2.7,,1014.6,
2020-11-24,18.0,10.5,27.0,,,323.0,3.6,,1014.4,
2020-11-25,18.7,11.0,28.0,,,320.0,3.2,,1014.5,
2020-11-26,19.1,11.4,28.6,,,308.0,3.5,,1013.5,
2020-11-27,19.2,11.7,28.4,,,,3.6,,1012.7,
2020-11-28,18.8,11.0,28.2,,,307.0,3.6,,1012.2,
2020-11-29,18.7,11.2,27.6,,,308.0,3.4,,1012.3,
2020-11-30,17.3,10.8,26.1,,,208.0,2.7,,1014.3,
2020-12-01,16.6,9.3,24.9,,,256.0,4.3,,1014.7,
2020-12-02,16.2,9.0,24.7,,,196.0,3.3,,1014.5,
2020-12-03,15.8,8.5,24.1,,,196.0,4.0,,1014.5,
2020-12-04,16.4,12.8,20.9,,,153.0,3.8,,1014.5,
2020-12-05,16.1,11.8,21.6,,,186.0,3.5,,1015.7,
2020-12-06,15.1,11.4,20.2,,,128.0,2.8,,1015.9,
2020-12-07,15.7,12.1,22.1,,,,3.0,,1017.0,
2020-12-08,16.3,11.6,23.4,,,,2.4,,1018.2,
2020-12-09,17.6,11.0,26.0,,,337.0,3.0,,1017.7,
2020-12-10,18.0,12.5,25.4,,,300.0,3.8,,1015.3,
2020-12-11,16.7,10.2,24.5,,,277.0,3.5,,1014.3,
2020-12-12,16.7,10.6,25.1,,,,3.1,,1013.1,
2020-12-13,17.0,10.3,28.1,,,221.0,3.0,,1013.9,
2020-12-14,17.4,11.6,27.7,,,,3.3,,1014.5,
2020-12-15,16.2,9.8,24.6,,,263.0,3.8,,1013.9,
2020-12-16,15.2,6.8,26.3,,,222.0,3.0,,1013.8,
2020-12-17,15.2,7.2,26.1,,,212.0,3.2,,1015.4,
2020-12-18,15.6,8.1,26.5,,,227.0,3.9,,1017.1,
2020-12-19,15.4,7.9,26.4,,,,3.1,,1017.0,
2020-12-20,15.6,7.7,25.9,,,,2.7,,1015.3,
2020-12-21,16.1,8.5,26.0,,,228.0,2.9,,1015.4,
2020-12-22,15.9,8.2,25.4,,,307.0,3.3,,1016.8,
2020-12-23,16.3,7.8,27.2,,,287.0,3.7,,1016.1,
2020-12-24,15.2,5.7,28.0,,,350.0,2.8,,1016.2,
2020-12-25,14.8,7.4,24.6,,,104.0,2.8,,1017.7,
2020-12-26,14.8,6.1,26.0,,,274.0,3.6,,1015.5,
2020-12-27,13.9,4.5,25.3,,,279.0,3.1,,1015.3,
2020-12-28,14.6,6.0,27.8,,,271.0,2.7,,1015.2,
2020-12-29,15.2,6.8,26.5,,,236.0,3.7,,1014.5,
2020-12-30,14.3,5.9,23.5,,,216.0,6.1,,1012.2,
2020-12-31,12.2,7.0,19.7,,,191.0,5.6,,1011.6,
2021-01-01,11.2,2.5,24.6,,,188.0,3.7,,1015.0,
2021-01-02,11.8,2.9,24.9,,,,3.0,,1017.5,
2021-01-03,12.2,3.1,24.7,,,280.0,3.0,,1018.3,
2021-01-04,13.2,4.5,24.9,,,,2.7,,1017.7,
2021-01-05,14.4,5.6,25.9,,,261.0,3.3,,1015.9,
2021-01-06,14.7,7.1,23.6,,,,2.8,,1015.1,
2021-01-07,15.2,8.1,24.8,,,,2.8,,1015.7,
2021-01-08,15.7,9.0,25.1,,,,2.9,,1016.3,
2021-01-09,15.5,9.1,24.1,,,259.0,3.8,,1014.9,
2021-01-10,15.3,9.1,23.9,,,243.0,3.7,,1014.7,
2021-01-11,14.3,6.6,25.6,,,211.0,3.5,,1016.0,
2021-01-12,13.6,5.6,23.4,,,195.0,3.6,,1016.9,
2021-01-13,13.1,6.2,20.8,,,1.0,3.1,,1018.0,
2021-01-14,15.2,9.3,24.4,,,,3.2,,1015.9,
2021-01-15,14.6,6.3,25.9,,,330.0,2.7,,1015.7,
2021-01-16,15.7,7.1,26.3,,,314.0,3.8,,1014.5,
2021-01-17,16.7,9.5,25.5,,,,2.9,,1013.5,
2021-01-18,15.5,7.3,25.3,,,254.0,3.2,,1014.5,
2021-01-19,17.2,10.3,26.4,,,,3.0,,1014.2,
2021-01-20,16.8,11.8,23.8,,,,2.7,,1016.3,
2021-01-21,17.8,10.2,25.6,,,,3.9,,1016.0,
2021-01-22,17.9,9.9,27.8,,,296.0,4.0,,1014.5,
2021-01-23,17.8,9.7,28.6,,,293.0,3.6,,1013.1,
2021-01-24,17.7,8.7,28.2,,,290.0,4.1,,1012.3,
2021-01-25,17.0,8.8,26.1,,,265.0,4.8,,1012.2,
2021-01-26,16.3,7.2,27.4,,,285.0,4.1,,1012.0,
2021-01-27,17.4,7.4,29.6,,,263.0,2.7,,1012.5,
2021-01-28,18.2,12.0,26.5,,,74.0,3.0,,1016.0,
2021-01-29,17.8,10.0,26.5,,,7.0,3.6,,1015.7,
2021-01-30,18.4,10.7,28.0,,,313.0,4.4,,1013.0,
2021-01-31,18.4,9.1,28.7,,,0.0,2.8,,1012.6,
2021-02-01,18.7,11.7,27.4,,,94.0,3.7,,1014.4,
2021-02-02,17.9,9.8,28.1,,,54.0,3.1,,1014.6,
2021-02-03,18.9,10.1,30.1,,,295.0,4.2,,1012.6,
2021-02-04,19.0,9.9,31.0,,,291.0,4.1,,1011.8,
2021-02-05,18.4,8.0,29.3,,,261.0,4.2,,1010.6,
2021-02-06,17.8,8.3,27.3,,,276.0,4.0,,1010.3,
2021-02-07,17.6,8.5,27.7,,,256.0,3.6,,1011.0,
2021-02-08,17.6,8.7,28.3,,,269.0,4.2,,1011.9,
2021-02-09,17.4,8.5,27.9,,,279.0,4.0,,1012.8,
2021-02-10,17.3,8.1,26.6,,,249.0,4.3,,1012.7,
2021-02-11,16.2,7.6,25.6,,,214.0,4.6,,1011.0,
2021-02-12,14.5,6.5,23.1,,,206.0,4.5,,1010.3,
2021-02-13,14.2,5.5,23.8,,,235.0,5.9,,1010.2,
2021-02-14,14.1,5.1,24.0,,,236.0,5.1,,1010.8,
2021-02-15,14.7,6.0,25.0,,,237.0,4.9,,1012.5,
2021-02-16,15.6,6.3,26.5,,,247.0,5.5,,1012.5,
2021-02-17,15.9,6.9,25.4,,,261.0,5.5,,1011.9,
2021-02-18,16.4,7.4,27.4,,,275.0,4.6,,1012.0,
2021-02-19,16.2,6.7,26.8,,,125.0,3.5,,1015.2,
2021-02-20,17.0,6.8,27.1,,,242.0,3.7,,1016.1,
2021-02-21,18.5,9.1,28.4,,,,4.5,,1014.2,
2021-02-22,19.1,9.6,29.8,,,273.0,3.1,,1013.5,
2021-02-23,19.6,10.7,29.2,,,318.0,3.9,,1012.5,
2021-02-24,20.6,11.5,31.6,,,306.0,4.4,,1011.4,
2021-02-25,20.4,11.7,29.5,,,291.0,3.6,,1011.2,
2021-02-26,20.5,10.6,30.9,,,292.0,4.4,,1009.7,
2021-02-27,20.3,10.7,30.6,,,289.0,5.2,,1009.0,
2021-02-28,20.4,10.5,29.8,,,293.0,5.0,,1009.9,
2021-03-01,20.6,10.6,31.1,,,298.0,3.9,,1009.3,
2021-03-02,20.7,11.3,31.9,,,270.0,4.4,,1009.1,
2021-03-03,21.3,11.0,31.5,,,303.0,4.8,,1011.1,
2021-03-04,21.1,11.4,30.7,,,300.0,5.5,,1012.1,
2021-03-05,21.5,11.1,32.0,,,306.0,4.7,,1009.6,
2021-03-06,20.7,10.9,30.0,,,265.0,4.3,,1009.3,
2021-03-07,20.9,11.4,30.7,,,276.0,5.6,,1011.3,
2021-03-08,20.8,11.7,30.3,,,280.0,4.5,,1014.2,
2021-03-09,20.9,10.9,30.4,,,207.0,4.6,,1014.1,
2021-03-10,21.6,10.9,32.0,,,280.0,3.9,,1011.7,
2021-03-11,21.4,10.0,32.5,,,297.0,4.9,,1011.7,
2021-03-12,21.6,10.6,32.2,,,284.0,4.3,,1012.7,
2021-03-13,21.3,11.1,30.7,,,293.0,5.3,,1012.7,
2021-03-14,21.0,10.6,30.7,,,296.0,5.5,,1011.0,
2021-03-15,20.5,10.0,30.7,,,276.0,5.0,,1010.2,
2021-03-16,20.4,8.6,31.8,,,279.0,6.0,,1008.6,
2021-03-17,19.8,6.8,31.3,,,269.0,5.3,,1009.1,
2021-03-18,20.4,9.0,31.1,,,203.0,4.0,,1010.2,
2021-03-19,21.5,11.5,30.8,,,271.0,5.1,,1011.2,
2021-03-20,21.4,10.4,31.7,,,294.0,5.6,,1011.5,
2021-03-21,21.2,9.8,30.9,,,278.0,5.8,,1010.5,
2021-03-22,20.5,9.7,31.1,,,281.0,6.3,,1009.8,
2021-03-23,19.8,8.6,30.0,,,285.0,6.7,,1009.0,
2021-03-24,19.5,8.7,29.9,,,277.0,6.7,,1008.0,
2021-03-25,19.6,8.8,31.1,,,264.0,5.2,,1008.7,
2021-03-26,20.3,8.5,30.1,,,290.0,4.4,,1009.6,
2021-03-27,21.3,9.4,31.1,,,288.0,5.3,,1009.6,
2021-03-28,22.3,10.7,31.7,,,321.0,3.9,,1008.8,
2021-03-29,22.5,14.7,30.0,,,144.0,5.4,,1008.4,
2021-03-30,22.6,13.2,30.8,,,295.0,7.5,,1008.9,
2021-03-31,23.2,11.8,32.5,,,325.0,4.2,,1008.2,
2021-04-01,24.2,17.0,30.8,,,106.0,6.5,,1009.1,
2021-04-02,22.9,16.7,29.5,,,83.0,6.0,,1011.7,
2021-04-03,22.9,15.6,30.2,,,50.0,4.8,,1010.6,
2021-04-04,,,,,,,,,,
2021-04-05,21.7,12.8,30.3,,,272.0,4.8,,1007.7,
2021-04-06,21.5,11.8,31.9,,,268.0,5.6,,1008.1,
2021-04-07,22.1,11.0,31.4,,,291.0,5.1,,1009.2,
2021-04-08,23.3,12.6,32.4,,,277.0,5.1,,1006.9,
2021-04-09,23.2,12.9,33.9,,,283.0,6.4,,1006.8,
2021-04-10,23.0,11.4,34.0,,,290.0,6.4,,1006.5,
2021-04-11,22.6,11.9,31.7,,,280.0,5.8,,1005.0,
2021-04-12,23.0,11.5,34.1,,,282.0,6.1,,1005.0,
2021-04-13,23.3,12.0,33.1,,,289.0,4.8,,1006.5,
2021-04-14,24.1,12.2,34.7,,,291.0,5.2,,1007.7,
2021-04-15,24.2,12.2,34.1,,,292.0,6.3,,1007.3,
2021-04-16,24.1,13.1,34.5,,,288.0,6.3,,1006.0,
2021-04-17,22.8,11.7,33.3,,,279.0,6.3,,1005.8,
2021-04-18,22.0,10.1,31.9,,,282.0,5.5,,1006.6,
2021-04-19,22.0,11.4,32.0,,,285.0,6.3,,1006.9,
2021-04-20,22.1,11.1,32.8,,,287.0,5.2,,1008.4,
2021-04-21,22.6,11.5,32.6,,,271.0,5.2,,1008.9,
2021-04-22,22.8,11.4,32.7,,,285.0,5.7,,1008.8,
2021-04-23,23.0,12.9,31.6,,,292.0,6.9,,1007.9,
2021-04-24,23.3,13.1,32.2,,,302.0,5.4,,1007.7,
2021-04-25,24.6,13.9,33.5,,,279.0,4.8,,1007.4,
2021-04-26,24.8,15.8,32.8,,,297.0,5.6,,1007.8,
2021-04-27,23.9,14.8,32.7,,,297.0,6.1,,1007.4,
2021-04-28,24.2,14.4,33.2,,,276.0,6.9,,1006.4,
2021-04-29,23.9,13.8,32.3,,,291.0,6.8,,1006.9,
2021-04-30,23.6,15.1,31.6,,,267.0,6.8,,1007.3,
2021-05-01,22.7,14.1,30.6,,,286.0,7.2,,1008.1,
2021-05-02,22.0,11.0,30.9,,,286.0,6.7,,1007.8,
2021-05-03,21.7,10.1,31.7,,,272.0,6.4,,1006.1,
2021-05-04,21.9,11.0,31.4,,,297.0,4.8,,1007.6,
2021-05-05,23.7,11.9,33.0,,,229.0,4.7,,1008.3,
2021-05-06,24.0,16.0,33.2,,,286.0,4.7,,1009.3,
2021-05-07,24.8,16.9,33.4,,,143.0,4.7,,1009.2,
2021-05-08,24.4,17.6,31.7,,,289.0,6.2,,1007.9,
2021-05-09,23.5,17.1,30.7,,,277.0,6.3,,1008.2,
2021-05-10,23.3,17.8,30.6,,,288.0,5.7,,1007.4,
2021-05-11,22.9,16.4,30.4,,,269.0,5.2,,1007.6,
2021-05-12,24.3,17.6,31.1,,,290.0,5.2,,1008.1,
2021-05-13,24.5,18.9,32.1,,,119.0,4.5,,1009.5,
2021-05-14,23.9,18.4,31.3,,,113.0,4.1,,1010.3,
2021-05-15,23.4,17.8,29.7,,,266.0,5.2,,1009.3,
2021-05-16,23.9,15.4,31.8,,,303.0,6.6,,1009.3,
2021-05-17,23.9,14.4,31.9,,,292.0,7.4,,1007.9,
2021-05-18,23.8,12.7,33.4,,,298.0,6.7,,1007.2,
2021-05-19,22.5,12.4,31.3,,,293.0,7.0,,1005.7,
2021-05-20,22.2,11.3,32.2,,,234.0,4.7,,1006.9,
2021-05-21,23.9,13.7,32.3,,,288.0,5.3,,1007.9,
2021-05-22,24.5,14.4,33.8,,,297.0,6.7,,1008.5,
2021-05-23,25.1,15.1,34.4,,,280.0,5.5,,1008.2,
2021-05-24,24.8,15.6,33.4,,,309.0,5.4,,1007.8,
2021-05-25,25.4,15.0,34.4,,,296.0,6.4,,1008.3,
2021-05-26,26.1,15.5,35.1,,,319.0,4.8,,1008.8,
2021-05-27,26.8,17.0,36.2,,,307.0,5.8,,1008.0,
2021-05-28,26.3,17.4,35.3,,,288.0,6.4,,1006.9,
2021-05-29,25.8,17.6,34.5,,,294.0,6.7,,1006.1,
2021-05-30,26.0,17.2,35.5,,,276.0,5.6,,1006.2,
2021-05-31,25.3,17.4,33.5,,,293.0,5.3,,1008.8,
2021-06-01,24.9,18.9,32.8,,,289.0,5.8,,1008.7,
2021-06-02,22.4,17.0,28.2,,,248.0,4.6,,1008.5,
2021-06-03,20.5,16.5,26.7,,,294.0,5.2,,1009.6,
2021-06-04,20.5,15.6,26.0,,,288.0,4.7,,1010.8,
2021-06-05,22.7,15.8,30.4,,,291.0,5.1,,1009.4,
2021-06-06,23.7,16.4,31.7,,,291.0,5.5,,1008.1,
2021-06-07,24.5,17.1,32.8,,,307.0,5.3,,1007.9,
2021-06-08,25.9,17.7,34.6,,,279.0,5.0,,1006.6,
2021-06-09,25.8,18.4,33.5,,,313.0,4.8,,1008.3,
2021-06-10,25.4,18.2,33.4,,,323.0,5.6,,1007.5,
2021-06-11,24.7,17.2,32.8,,,285.0,5.0,,1005.3,
2021-06-12,22.5,17.6,28.9,,,165.0,4.5,,1005.6,
2021-06-13,20.4,17.2,27.4,,,84.0,3.8,,1008.6,
2021-06-14,21.2,17.2,27.0,,,100.0,3.7,,1009.3,
2021-06-15,23.0,17.4,31.1,,,30.0,4.1,,1008.7,
2021-06-16,23.4,17.5,29.2,,,17.0,4.3,,1007.2,
2021-06-17,23.2,16.5,30.6,,,91.0,4.7,,1006.2,
2021-06-18,22.8,17.8,28.7,,,106.0,5.1,,1006.0,
2021-06-19,19.7,17.2,22.6,,,111.0,4.6,,1008.0,
2021-06-20,21.2,17.2,25.9,,,304.0,4.9,,1010.8,
2021-06-21,22.7,17.9,28.3,,,305.0,5.8,,1010.1,
2021-06-22,22.4,19.1,27.9,,,290.0,4.7,,1009.5,
2021-06-23,20.6,17.4,25.6,,,301.0,4.7,,1011.4,
2021-06-24,21.3,16.8,28.7,,,320.0,3.9,,1011.1,
2021-06-25,21.2,16.6,28.5,,,97.0,4.2,,1009.5,
2021-06-26,19.9,13.9,25.3,,,108.0,4.9,,1008.4,
2021-06-27,18.7,15.9,22.3,,,123.0,4.8,,1008.3,
2021-06-28,19.2,16.1,23.1,,,136.0,4.1,,1007.7,
2021-06-29,20.0,16.1,24.4,,,151.0,3.6,,1009.4,
2021-06-30,21.4,16.4,28.7,,,315.0,4.0,,1009.8,
2021-07-01,20.7,17.4,25.6,,,346.0,3.8,,1009.1,
2021-07-02,20.8,17.1,25.6,,,351.0,4.2,,1009.6,
2021-07-03,20.9,16.6,26.3,,,348.0,3.4,,1011.1,
2021-07-04,21.7,16.8,28.4,,,299.0,4.3,,1011.2,
2021-07-05,21.8,17.3,28.7,,,313.0,4.9,,1010.9,
2021-07-06,22.2,18.0,28.4,,,304.0,6.1,,1009.8,
2021-07-07,21.7,18.1,26.8,,,299.0,6.4,,1008.3,
2021-07-08,20.6,17.7,25.9,,,292.0,4.2,,1008.6,
2021-07-09,20.4,17.4,25.3,,,331.0,3.7,,1010.7,
2021-07-10,20.5,16.8,25.7,,,327.0,4.3,,1012.3,
2021-07-11,20.9,17.2,26.7,,,328.0,4.0,,1011.6,
2021-07-12,20.0,15.7,25.4,,,33.0,3.7,,1012.0,
2021-07-13,20.0,16.4,25.8,,,68.0,3.3,,1013.2,
2021-07-14,20.6,16.7,26.7,,,89.0,3.8,,1014.4,
2021-07-15,20.8,16.6,26.8,,,30.0,3.7,,1013.5,
2021-07-16,19.5,16.4,24.8,,,28.0,3.2,,1013.2,
2021-07-17,20.5,16.2,28.2,,,96.0,4.0,,1013.4,
2021-07-18,21.4,15.0,29.2,,,41.0,3.8,,1013.1,
2021-07-19,20.9,15.3,27.6,,,12.0,4.6,,1013.2,
2021-07-20,22.0,16.0,30.1,,,310.0,3.7,,1011.8,
2021-07-21,21.7,17.6,27.1,,,9.0,4.0,,1010.2,
2021-07-22,21.2,17.5,26.9,,,48.0,3.7,,1014.0,
2021-07-23,21.3,16.8,28.3,,,357.0,3.8,,1015.7,
2021-07-24,21.2,17.1,27.5,,,335.0,3.7,,1015.0,
2021-07-25,21.8,16.3,29.7,,,332.0,4.1,,1012.6,
2021-07-26,22.1,15.8,29.7,,,34.0,3.8,,1010.6,
2021-07-27,22.3,14.6,29.9,,,352.0,4.4,,1010.3,
2021-07-28,21.4,17.1,28.3,,,337.0,4.1,,1010.8,
2021-07-29,20.9,16.6,27.3,,,21.0,4.0,,1011.1,
2021-07-30,22.0,17.3,28.7,,,61.0,3.5,,1011.2,
2021-07-31,22.1,18.2,27.7,,,71.0,3.5,,1012.8,
2021-08-01,22.4,17.4,31.5,,,333.0,3.7,,1013.1,
2021-08-02,21.9,16.4,27.7,,,337.0,3.7,,1012.7,
2021-08-03,21.5,17.1,27.7,,,339.0,3.9,,1011.6,
2021-08-04,21.1,17.0,26.2,,,340.0,3.7,,1011.0,
2021-08-05,20.1,17.3,25.3,,,337.0,3.6,,1012.6,
2021-08-06,20.3,16.1,25.1,,,358.0,3.5,,1012.9,
2021-08-07,20.7,17.0,27.4,,,30.0,3.7,,1011.7,
2021-08-08,21.0,16.1,28.3,,,66.0,3.3,,1011.1,
2021-08-09,20.8,17.2,25.3,,,123.0,3.3,,1011.9,
2021-08-10,21.0,16.7,26.1,,,60.0,3.3,,1012.8,
2021-08-11,21.1,16.5,28.1,,,10.0,4.1,,1012.6,
2021-08-12,20.7,15.8,26.9,,,335.0,3.4,,1013.2,
2021-08-13,20.9,16.0,28.3,,,316.0,3.7,,1014.1,
2021-08-14,20.9,15.1,27.1,,,346.0,4.1,,1014.7,
2021-08-15,21.5,15.7,29.3,,,28.0,3.7,,1012.4,
2021-08-16,21.3,17.2,28.1,,,324.0,3.5,,1009.9,
2021-08-17,21.4,17.7,27.3,,,315.0,4.0,,1009.7,
2021-08-18,21.9,17.6,29.2,,,315.0,3.5,,1010.8,
2021-08-19,22.2,16.8,29.3,,,350.0,3.9,,1010.7,
2021-08-20,22.9,17.4,29.6,,,349.0,3.7,,1007.0,
2021-08-21,22.0,18.3,27.1,,,17.0,4.8,,1004.8,
2021-08-22,21.2,17.8,25.5,,,111.0,4.7,,1006.8,
2021-08-23,21.4,17.4,27.9,,,100.0,3.8,,1009.2,
2021-08-24,21.4,15.0,27.0,,,106.0,3.3,,1009.6,
2021-08-25,22.1,16.6,28.1,,,83.0,4.0,,1008.7,
2021-08-26,21.7,16.7,27.3,,,94.0,4.3,,1008.3,
2021-08-27,20.5,16.1,26.1,,,106.0,4.1,,1007.7,
2021-08-28,19.0,16.6,22.2,,,112.0,4.8,,1008.9,
2021-08-29,20.5,16.8,25.4,,,155.0,4.6,,1010.0,
2021-08-30,20.9,15.3,27.0,,,298.0,4.4,,1009.3,
2021-08-31,21.0,17.2,26.2,,,297.0,4.7,,1007.7,
2021-09-01,20.2,17.0,25.2,,,301.0,4.0,,1007.6,
2021-09-02,20.2,17.5,26.2,,,304.0,3.7,,1008.5,
2021-09-03,19.5,16.1,25.0,,,339.0,2.9,,1009.2,
2021-09-04,19.9,16.9,25.6,,,358.0,2.7,,1009.7,
2021-09-05,20.2,16.8,25.9,,,11.0,3.1,,1010.1,
2021-09-06,19.7,17.1,24.5,,,39.0,2.8,,1011.5,
2021-09-07,19.5,16.0,25.1,,,39.0,3.0,,1011.5,
2021-09-08,19.8,15.9,24.6,,,83.0,3.0,,1010.7,
2021-09-09,20.5,15.7,26.7,,,92.0,3.3,,1011.0,
2021-09-10,20.9,16.2,26.5,,,31.0,3.4,,1011.3,
2021-09-11,20.2,14.6,26.2,,,98.0,3.8,,1011.3,
2021-09-12,20.5,14.2,26.8,,,91.0,3.5,,1010.8,
2021-09-13,20.4,16.0,26.5,,,29.0,2.9,,1010.1,
2021-09-14,19.8,17.4,24.9,,,347.0,3.6,,1010.5,
2021-09-15,20.5,17.3,24.8,,,311.0,3.4,,1008.6,
2021-09-16,21.1,17.5,26.2,,,311.0,3.0,,1008.7,
2021-09-17,20.7,17.2,26.1,,,326.0,3.7,,1011.3,
2021-09-18,20.6,17.5,25.7,,,5.0,3.1,,1011.7,
2021-09-19,19.9,16.6,24.6,,,55.0,2.9,,1011.6,
2021-09-20,20.3,15.8,27.4,,,323.0,3.0,,1012.1,
2021-09-21,20.9,16.4,28.2,,,348.0,3.5,,1012.6,
2021-09-22,21.1,16.7,26.8,,,56.0,4.0,,1013.4,
2021-09-23,20.7,14.4,27.3,,,62.0,3.3,,1012.7,
2021-09-24,21.0,16.7,28.9,,,327.0,3.9,,1011.0,
2021-09-25,21.2,15.5,28.3,,,5.0,3.8,,1011.1,
2021-09-26,20.6,17.3,26.4,,,338.0,3.7,,1012.3,
2021-09-27,20.2,14.9,25.0,,,303.0,4.7,,1013.0,
2021-09-28,20.0,16.9,25.0,,,296.0,4.0,,1011.2,
2021-09-29,20.1,16.0,26.9,,,310.0,4.0,,1010.1,
2021-09-30,20.0,16.8,25.3,,,296.0,3.4,,1009.7,
2021-10-01,20.2,16.9,26.9,,,304.0,3.0,,1010.5,
2021-10-02,20.6,16.6,25.4,,,331.0,3.4,,1011.2,
2021-10-03,20.2,15.5,25.2,,,343.0,3.0,,1010.7,
2021-10-04,20.5,16.9,25.5,,,32.0,2.7,,1010.6,
